gesture,collector,source_dataset,session_dir,mmwave_frame_count,mmwave_energy_mean,mmwave_energy_std,mmwave_energy_min,mmwave_energy_max,mmwave_energy_first,mmwave_energy_last,mmwave_energy_delta,mmwave_point_count_mean,mmwave_point_count_std,mmwave_velocity_abs_mean,mmwave_velocity_std,mmwave_velocity_abs_max,imu_line_count,imu_record_count,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_accel_mag_mean,imu_accel_mag_std,uwb_count,uwb_mean_cm,uwb_std_cm,uwb_min_cm,uwb_max_cm,uwb_median_cm,uwb_range_cm,uwb_q25_cm,uwb_q75_cm,uwb_iqr_cm,uwb_first_cm,uwb_last_cm,uwb_delta_cm,uwb_abs_delta_cm,uwb_mean_abs_step_cm,uwb_max_abs_step_cm,uwb_slope_cm_per_sample
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_001,30.0,413499.93333333335,89457.54574431133,299576.0,587214.0,319362.0,335701.0,16339.0,5.633333333333334,2.6643740144523425,0.0,0.0,0.0,300.0,300.0,0.7740433333333333,0.11571024784156136,0.486,1.082,-0.0039633333333333335,0.10948565502181351,-0.218,0.3,-0.6016766666666666,0.13765984208265758,-0.906,-0.188,-0.8770666666666663,19.113951154297972,-51.12,55.73,7.414066666666668,17.854504271907288,-49.99,65.46,-2.465366666666667,21.560877089431116,-36.32,69.31,1.0014021292892266,0.05189969930872692,149.0,71.1744966442953,6.409169469768949,51.0,88.0,73.0,37.0,69.0,75.0,6.0,77.0,67.0,-10.0,10.0,3.2027027027027026,20.0,-0.07400326500997632
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_002,30.0,450456.1666666667,95822.59316329782,308116.0,656496.0,380948.0,402813.0,21865.0,6.633333333333334,2.258071940591993,0.0,0.0,0.0,300.0,300.0,0.8538399999999999,0.1285985785302466,0.511,1.154,0.09021000000000001,0.14151842954187982,-0.288,0.473,-0.4566233333333333,0.18854483495680513,-0.894,0.028,-4.8754333333333335,24.18592458736187,-85.85,55.36,8.763633333333333,14.557506006600931,-25.42,51.0,-1.5886333333333331,21.90059213352207,-42.73,62.35,1.0049333589807672,0.08893040729112864,150.0,77.14666666666666,6.406149171193207,59.0,92.0,79.0,33.0,71.25,82.0,10.75,79.0,69.0,-10.0,10.0,3.6778523489932886,29.0,-0.09597937686119365
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_003,30.0,412050.6666666667,68946.1301854974,319737.0,565771.0,391684.0,381716.0,-9968.0,5.433333333333334,1.7829438827088442,0.0,0.0,0.0,301.0,301.0,0.7155847176079734,0.1514349206151966,0.412,1.182,0.12635880398671098,0.13150063159619219,-0.167,0.396,-0.6670265780730897,0.16725181233344522,-0.991,-0.321,-9.329900332225911,23.295035723493474,-78.07,51.15,4.8672093023255805,19.82520805953958,-69.73,37.97,-3.206345514950166,19.928194586280497,-60.03,49.44,1.0140884905270935,0.11302718556242031,150.0,69.73333333333333,5.048312451995755,55.0,86.0,70.0,31.0,67.0,72.0,5.0,75.0,84.0,9.0,9.0,2.785234899328859,30.0,-0.011054713542823832
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_004,31.0,418902.12903225806,71001.79708209206,322954.0,599811.0,322954.0,356314.0,33360.0,5.806451612903226,1.941388841720139,0.0,0.0,0.0,302.0,302.0,0.7536357615894039,0.11981680185131356,0.447,1.047,0.0004403973509933775,0.0825345287396687,-0.23,0.202,-0.6430430463576159,0.11625813993288163,-0.953,-0.256,-3.759966887417218,16.98182884515257,-59.91,34.91,5.123278145695364,16.495085627234168,-48.34,42.85,0.6618543046357612,20.673324043925074,-32.84,71.35,1.0047249995416587,0.08174998105182628,151.0,70.11258278145695,4.170600350641166,61.0,82.0,69.0,21.0,68.0,72.0,4.0,75.0,72.0,-3.0,3.0,2.953333333333333,11.0,-0.01729871035203952
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_005,31.0,429396.6451612903,62652.59709188407,331760.0,574582.0,351062.0,361899.0,10837.0,6.709677419354839,1.7633097249956708,0.0,0.0,0.0,302.0,302.0,0.7448940397350994,0.1254351975022253,0.519,1.089,0.02882781456953643,0.12351484676768654,-0.304,0.337,-0.6367880794701987,0.14355475726955955,-0.9,-0.122,-8.762549668874172,19.732524243887614,-82.43,30.46,7.3907284768211925,14.154612525982909,-45.63,49.04,2.7082450331125822,19.402514991095714,-52.13,73.09,1.005129682661355,0.05009418123244313,151.0,71.25827814569537,5.65740055285575,58.0,84.0,71.0,26.0,67.0,76.0,9.0,77.0,66.0,-11.0,11.0,2.033333333333333,10.0,-0.11664342976646978
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_006,30.0,404885.86666666664,74573.83604756356,334779.0,637032.0,432095.0,486599.0,54504.0,5.1,1.598957994028194,0.0,0.0,0.0,300.0,300.0,0.6586166666666667,0.09665472771100692,0.452,0.889,0.07482,0.08462454884173189,-0.137,0.435,-0.7293933333333332,0.09914184428831696,-0.894,-0.48,-0.2768666666666665,12.05252829004032,-39.8,29.3,5.6447666666666665,9.643317839081918,-24.63,25.06,-6.028766666666667,9.844595004987367,-31.74,22.31,0.9979046560966848,0.04367418009789978,150.0,73.60666666666667,5.156473310532804,64.0,99.0,73.0,35.0,69.0,76.75,7.75,99.0,78.0,-21.0,21.0,2.3288590604026846,9.0,-0.09237921685408199
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_007,30.0,374440.93333333335,58274.55440638068,288226.0,507450.0,368419.0,329066.0,-39353.0,5.166666666666667,2.266911751455907,0.0,0.0,0.0,300.0,300.0,0.68884,0.1295410658182699,0.295,1.038,0.02922,0.1104348296507945,-0.283,0.443,-0.7002066666666668,0.12864948745417612,-0.935,-0.306,0.4920333333333332,16.860190435823146,-56.34,47.61,4.983066666666667,12.760339673988135,-19.9,29.24,-1.2207333333333341,19.266327295627004,-24.93,76.42,1.004069536076575,0.054913811768732376,150.0,69.4,6.7862870021218376,47.0,83.0,69.0,36.0,66.0,75.0,9.0,61.0,68.0,7.0,7.0,2.0067114093959733,11.0,-0.10497177652340084
pull,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_pull_008,30.0,385128.4666666667,60938.48635125607,305948.0,576331.0,320948.0,360914.0,39966.0,4.6,2.1228911104120876,0.0,0.0,0.0,301.0,301.0,0.6543189368770764,0.1031784150026439,0.466,0.938,0.05140863787375415,0.09064931401487385,-0.142,0.294,-0.7347906976744186,0.10675649651434911,-0.902,-0.398,-1.2254152823920266,14.540576822437329,-47.49,38.73,7.8543189368770765,12.338772047189241,-24.66,47.73,-1.6371760797342192,17.245649699379655,-34.27,46.57,0.9998209324502155,0.03621635858373814,150.0,69.04666666666667,5.726819826429393,57.0,80.0,69.0,23.0,64.0,73.0,9.0,77.0,57.0,-20.0,20.0,2.61744966442953,10.0,-0.11226632294768635
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_001,31.0,410082.32258064515,88350.09677318652,310475.0,676378.0,342530.0,367158.0,24628.0,5.290322580645161,2.2887318419440983,0.0,0.0,0.0,302.0,302.0,0.6651655629139073,0.11212557591536376,0.352,0.943,0.016205298013245037,0.09196171949635217,-0.243,0.323,-0.7229470198675497,0.13109514708964842,-1.052,-0.34,-0.8313245033112584,15.324085127688956,-71.87,42.36,-3.1617218543046355,23.83869892782829,-90.43,65.25,0.6618543046357616,19.399582329905954,-38.97,51.3,1.0005242523759132,0.05026422117967118,151.0,70.28476821192054,5.121689152930842,56.0,85.0,70.0,29.0,67.0,74.0,7.0,85.0,71.0,-14.0,14.0,2.4266666666666667,23.0,0.06697455559428363
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_002,30.0,409661.4666666667,90804.90825050275,299453.0,581518.0,344122.0,299453.0,-44669.0,5.3,2.59679289380831,0.0,0.0,0.0,302.0,302.0,0.6435761589403973,0.13831490307170924,0.447,0.928,0.031056291390728488,0.07824786654828872,-0.157,0.244,-0.7367615894039735,0.1325911511340904,-0.93,-0.466,1.4747019867549669,12.646315004353395,-52.43,34.67,-5.690827814569537,15.37542596115335,-41.84,27.56,0.7225827814569541,15.310640219313706,-28.47,42.05,0.9988713591697818,0.05534046831173569,151.0,75.29139072847683,5.462098990892921,61.0,87.0,76.0,26.0,71.0,80.0,9.0,69.0,77.0,8.0,8.0,2.1866666666666665,9.0,0.07636110142906896
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_003,31.0,412079.48387096776,65846.18703677531,290414.0,557683.0,433401.0,307938.0,-125463.0,5.645161290322581,2.222297374148366,0.0,0.0,0.0,301.0,301.0,0.6495016611295681,0.15914394379849642,0.315,1.087,0.06170764119601328,0.08665224867681355,-0.147,0.362,-0.7404617940199336,0.14942341909772572,-1.062,-0.261,-1.451063122923588,13.63343608928676,-33.97,50.81,-6.434983388704319,11.372369605681529,-42.02,22.83,1.1696345514950168,16.098624552769472,-47.0,54.51,1.0098064903252244,0.09694084028755444,151.0,73.73509933774834,9.180197519120501,51.0,93.0,77.0,42.0,68.0,80.5,12.5,61.0,90.0,29.0,29.0,3.7933333333333334,27.0,0.13604391774137314
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_004,30.0,420405.9,88893.6185547459,299771.0,639891.0,347777.0,302018.0,-45759.0,5.133333333333334,2.526306042866189,0.0,0.0,0.0,300.0,300.0,0.71158,0.08736423906076597,0.527,0.92,0.06709333333333332,0.07620226126711872,-0.115,0.27,-0.6839566666666667,0.09536205458962992,-0.936,-0.445,1.7971333333333328,10.378356217736131,-38.21,28.2,-3.102066666666666,15.199339976751915,-49.23,41.32,1.1038,12.333397864876222,-21.03,32.59,0.9989066113113195,0.057992515711396464,150.0,73.77333333333333,6.736803323213463,48.0,88.0,75.0,40.0,70.0,78.0,8.0,61.0,82.0,21.0,21.0,3.6711409395973154,29.0,0.028043913062802822
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_005,31.0,410877.1612903226,70766.55296846457,301914.0,640062.0,301914.0,380541.0,78627.0,5.838709677419355,1.743129817562103,0.0,0.0,0.0,301.0,301.0,0.7870299003322259,0.0733690152244575,0.487,0.922,0.05502990033222591,0.08739064796542768,-0.189,0.266,-0.5950299003322259,0.10391954354797418,-0.892,-0.38,2.793189368770764,11.96733238081807,-25.57,34.42,-4.181229235880399,18.483232523979424,-44.89,46.39,0.9916279069767446,11.48008466264717,-30.12,30.3,0.9992378486711209,0.04298915326056696,151.0,70.27152317880795,6.2385188144136015,53.0,88.0,69.0,35.0,67.0,72.0,5.0,68.0,84.0,16.0,16.0,2.493333333333333,9.0,0.10937608922969645
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_006,30.0,430444.7,94737.4341617047,304361.0,737141.0,341653.0,304361.0,-37292.0,6.566666666666666,3.383128072591334,0.0,0.0,0.0,301.0,301.0,0.6581162790697676,0.12302724936838731,0.312,0.845,0.07912956810631229,0.09771529508305724,-0.416,0.352,-0.7242524916943521,0.12718609081361557,-0.976,-0.446,-1.1046179401993355,11.829805462444405,-40.53,27.8,-4.9132890365448505,16.060466603467937,-58.14,20.2,1.2422591362126247,18.012356654210915,-85.67,43.03,1.0003301887646252,0.06418718854805651,150.0,73.68666666666667,6.282111245451143,59.0,93.0,72.0,34.0,69.0,78.0,9.0,71.0,66.0,-5.0,5.0,3.0805369127516777,22.0,0.05717054091292952
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_007,30.0,412841.5,70905.70012523676,301500.0,561009.0,311760.0,353122.0,41362.0,5.5,2.1252450839060106,0.0,0.0,0.0,301.0,301.0,0.666687707641196,0.11624182384019642,0.468,0.91,0.034232558139534894,0.12195995913002533,-0.327,0.308,-0.7162823920265781,0.12450893571153467,-1.004,-0.401,-1.5654152823920264,14.738214895838391,-42.33,82.67,-6.964318936877077,13.48632128289458,-44.89,13.58,4.334916943521595,16.34876322172857,-35.28,70.77,1.0000874424634265,0.04918138289678766,150.0,74.09333333333333,6.800460571321835,51.0,88.0,76.0,37.0,69.25,79.0,9.75,66.0,74.0,8.0,8.0,2.859060402684564,14.0,0.07716254055735816
push,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_push_008,30.0,385082.0,48404.60895272956,305261.0,498545.0,322736.0,366954.0,44218.0,5.5,1.8929694486000912,0.0,0.0,0.0,301.0,301.0,0.6912624584717608,0.1422588565901656,0.425,0.919,0.04159800664451827,0.07861822379261442,-0.192,0.211,-0.6925415282392026,0.13441188162973494,-0.962,-0.456,5.770398671096345,13.951769098240892,-23.44,43.86,-8.773720930232559,11.661669647979163,-51.52,12.57,0.5767441860465106,15.611818635060672,-41.35,40.28,1.0010338853228302,0.04005085185713779,150.0,73.38,3.9944088440497443,65.0,86.0,73.0,21.0,70.0,76.0,6.0,75.0,72.0,-3.0,3.0,2.261744966442953,10.0,0.04950086670518691
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_001,30.0,490564.1666666667,85908.91482536736,390029.0,749087.0,420112.0,591337.0,171225.0,7.566666666666666,1.7829438827088442,0.0,0.0,0.0,299.0,299.0,0.29407023411371236,0.6202937957617183,-1.354,0.996,-0.16640802675585284,0.49594546786190297,-1.066,0.709,-0.5022642140468228,0.4051454841181194,-1.144,0.131,-35.38458193979933,41.18686933267971,-167.91,78.28,-47.420869565217394,81.8463142711935,-182.38,114.6,-32.12428093645485,86.44896057800848,-234.41,110.84,1.0588547370754278,0.20033492930594235,150.0,86.82,35.496113786719405,20.0,143.0,104.0,123.0,52.0,114.75,62.75,110.0,59.0,-51.0,51.0,7.644295302013423,36.0,-0.7015405129116845
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_002,30.0,501172.8,123726.2776614572,325954.0,884594.0,368170.0,601350.0,233180.0,6.566666666666666,1.8381754238616317,0.0,0.0,0.0,303.0,303.0,0.01944884488448845,0.5891096626077981,-1.159,0.805,-0.2227458745874587,0.5029882434451496,-0.897,0.9,-0.6253168316831683,0.37191412643171634,-1.411,0.072,-47.914983498349834,49.86384445081997,-205.24,87.92,-27.549471947194714,87.53018287752313,-180.03,186.04,-13.619570957095709,91.30877575665419,-195.1,154.3,1.066228688939596,0.20624982458871718,151.0,86.43046357615894,38.95202347055068,18.0,234.0,96.0,216.0,60.0,113.0,53.0,106.0,81.0,-25.0,25.0,12.22,155.0,-0.6010805158591853
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_003,30.0,538618.2666666667,137618.65459738937,349745.0,951932.0,349745.0,455376.0,105631.0,7.633333333333334,1.601735170231195,0.0,0.0,0.0,303.0,303.0,0.13800330033003294,0.7786121082866783,-1.873,1.098,-0.2663069306930693,0.3935521338160593,-1.072,0.471,-0.4763069306930693,0.36235876709495984,-1.47,0.223,-92.38155115511552,76.37517645231317,-420.42,227.27,-26.77125412541254,97.19840374294397,-244.33,160.68,-8.391650165016504,101.70281189383084,-299.97,116.92,1.0550480315896147,0.3100487200338929,151.0,91.35761589403974,38.144522432604646,17.0,238.0,101.0,221.0,65.0,118.5,53.5,112.0,127.0,15.0,15.0,11.153333333333334,151.0,-0.17844196584175748
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_004,30.0,522788.23333333334,106480.84885827539,331615.0,833100.0,331615.0,611786.0,280171.0,6.866666666666666,1.8571184369578824,0.0,0.0,0.0,300.0,300.0,0.10390999999999999,0.704964213205181,-1.969,0.929,-0.17111333333333334,0.3937390258647076,-1.352,0.464,-0.6092933333333334,0.369026603316828,-1.306,0.062,-68.10893333333334,65.10471788994165,-373.73,33.14,-20.606366666666673,93.56119080294754,-210.7,130.31,-18.79123333333333,97.73810594037631,-367.23,135.11,1.048881529606939,0.3151960662551821,150.0,96.49333333333334,51.2516814805732,24.0,304.0,98.5,280.0,62.25,114.0,51.75,132.0,124.0,-8.0,8.0,14.885906040268456,179.0,-0.5009502644561977
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_005,30.0,466629.06666666665,89456.5131390418,302581.0,641015.0,482640.0,435641.0,-46999.0,6.466666666666667,1.892675942210452,0.0,0.0,0.0,301.0,301.0,0.012029900332225944,0.6200368457889179,-1.086,0.858,-0.4718006644518272,0.5394128469007314,-1.092,1.142,-0.4742358803986711,0.18814596592360913,-0.856,-0.03,-52.84920265780731,49.690968911773325,-192.79,74.59,-47.22840531561461,56.75027455945267,-156.07,67.96,13.44863787375415,80.5334761112208,-133.34,186.93,1.0651348900085222,0.15472147832145108,150.0,83.12666666666667,34.744763820975834,11.0,158.0,97.0,147.0,53.25,110.0,56.75,110.0,18.0,-92.0,92.0,7.959731543624161,53.0,-0.7077416774078843
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_006,30.0,517263.8333333333,120790.1820753887,354106.0,812620.0,510267.0,549026.0,38759.0,7.133333333333334,2.4184476196289406,0.0,0.0,0.0,300.0,300.0,0.0890466666666667,0.7063279204134263,-1.542,0.979,-0.32637333333333335,0.5529477256385895,-1.229,0.798,-0.47862000000000005,0.2942057368577302,-1.239,0.172,-86.11649999999999,88.13677964816958,-430.25,129.31,-32.76376666666667,90.28421368182566,-230.05,101.75,-5.231700000000001,103.11360636749157,-228.19,166.36,1.0732928103363941,0.28770791313449334,149.0,90.80536912751678,44.47982808097199,21.0,295.0,91.0,274.0,67.0,111.0,44.0,112.0,111.0,-1.0,1.0,11.39864864864865,155.0,-0.5510575004534736
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_007,30.0,517866.1,91160.75145088483,392593.0,728152.0,588795.0,586446.0,-2349.0,7.033333333333333,2.301931556082606,0.0,0.0,0.0,301.0,301.0,0.17614950166112958,0.7540115402952549,-1.767,1.07,-0.5442491694352161,0.5172638283769229,-2.875,0.434,-0.27917940199335545,0.29632309470036,-1.632,0.331,-53.544784053156135,104.09089510722093,-503.31,414.35,-41.348604651162795,88.99359922882567,-363.66,83.71,-3.9395681063122905,102.16023599596052,-313.58,166.11,1.102018659713966,0.3385771182527842,150.0,94.03333333333333,41.11228962174005,21.0,260.0,107.0,239.0,68.5,119.0,50.5,121.0,55.0,-66.0,66.0,12.953020134228188,142.0,-0.6740904040179554
clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_clockwise_008,31.0,437777.5483870968,103483.42268390956,284901.0,759557.0,331131.0,406921.0,75790.0,5.741935483870968,2.382296830662807,0.0,0.0,0.0,302.0,302.0,0.12136754966887414,0.7033128330026271,-1.377,0.974,-0.23283443708609272,0.5190970118275189,-1.16,0.799,-0.48907615894039735,0.27462278311852206,-1.154,-0.053,-48.54764900662252,73.37514259225051,-397.35,102.57,-48.64923841059603,79.57948008591464,-236.64,83.19,-10.141059602649005,86.09335628775595,-244.15,103.7,1.048368314332824,0.22043059160396475,147.0,97.98639455782313,50.75754703241053,21.0,278.0,105.0,257.0,52.0,122.0,70.0,114.0,52.0,-62.0,62.0,14.753424657534246,145.0,-0.9152468095716634
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_001,30.0,533635.1666666666,90093.37192198004,348260.0,784802.0,348341.0,486284.0,137943.0,7.833333333333333,2.7213150415847767,0.0,0.0,0.0,301.0,301.0,0.08556146179401995,0.6775211514589601,-1.237,1.051,-0.4957508305647841,0.5014199250497049,-1.305,0.451,-0.3526112956810631,0.32171344382672723,-1.38,0.225,78.58093023255815,87.27666822854128,-97.99,352.37,26.836810631229238,81.11218257811463,-140.51,224.49,-20.793421926910302,97.28858321426307,-173.56,180.61,1.0500065358914852,0.29810575644731035,151.0,80.30463576158941,33.98940881656784,14.0,126.0,85.0,112.0,55.5,113.0,57.5,114.0,116.0,2.0,2.0,5.0,55.0,0.08779714186127495
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_002,31.0,494089.3548387097,95183.36692204172,321622.0,785121.0,365182.0,785121.0,419939.0,6.258064516129032,1.8831638089453446,0.0,0.0,0.0,302.0,302.0,0.3432483443708608,0.7493040929793037,-1.401,1.061,-0.0942748344370861,0.3871828297733904,-1.21,0.83,-0.42196026490066224,0.32993888418204675,-1.521,0.113,71.2264569536424,65.87472339082483,-82.43,250.92,-15.043476821192053,52.33307878639195,-158.18,144.75,11.353543046357615,62.27395561583389,-116.76,200.96,1.0308182515817454,0.2497963218396718,152.0,90.86184210526316,42.42126315239921,17.0,232.0,108.5,215.0,53.0,118.0,65.0,132.0,70.0,-62.0,62.0,8.913907284768213,119.0,-0.8291421483197658
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_003,30.0,520103.3,112681.07706802417,326979.0,716077.0,326979.0,439286.0,112307.0,6.566666666666666,2.1860669909426123,0.0,0.0,0.0,301.0,301.0,-0.031089700996677776,0.7145295238537834,-1.241,1.071,-0.5550697674418605,0.4519340260516662,-1.296,0.391,-0.2590996677740864,0.3648288317075178,-1.267,0.43,73.93797342192691,97.93120487999961,-109.07,365.43,12.809368770764122,94.28057911683017,-273.57,150.49,-17.428338870431894,77.81110347812306,-139.99,185.0,1.072566521129089,0.2714766889380467,149.0,78.3489932885906,36.822974279524125,9.0,247.0,88.0,238.0,47.0,108.0,61.0,106.0,126.0,20.0,20.0,7.243243243243243,121.0,0.058929802285506976
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_004,30.0,543918.2333333333,112142.70853386867,342037.0,799077.0,456418.0,342037.0,-114381.0,7.433333333333334,2.0604745947367453,0.0,0.0,0.0,302.0,302.0,0.01753642384105958,0.7114202451642736,-1.537,1.06,-0.4001324503311258,0.6617103033074726,-1.45,0.992,-0.24029470198675498,0.35011183062764534,-1.261,0.511,67.43774834437086,109.6397066685868,-165.2,525.83,16.583079470198676,90.45420573904289,-161.26,255.17,-36.70274834437086,94.34943625648646,-183.14,235.57,1.0903139967106958,0.30972249034753585,148.0,90.14189189189189,33.03121799726421,19.0,205.0,95.5,186.0,69.75,111.25,41.5,114.0,119.0,5.0,5.0,9.666666666666666,126.0,0.2793675061172664
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_005,30.0,507222.23333333334,106380.01397119774,350356.0,714264.0,350356.0,421907.0,71551.0,5.8,1.9390719429665315,0.0,0.0,0.0,301.0,301.0,-0.06746179401993356,0.6623379681767276,-1.295,0.865,-0.4018671096345516,0.620615792907815,-1.18,0.686,-0.21293687707641198,0.37604930846131607,-1.158,0.472,74.38046511627907,115.18154560067227,-162.05,477.49,13.070066445182725,69.50808349459744,-124.7,223.12,-38.68607973421926,98.9053984023951,-215.55,205.97,1.0532003903087368,0.25966891962709254,150.0,79.78,34.93001055802721,2.0,213.0,87.5,211.0,54.0,109.0,55.0,106.0,114.0,8.0,8.0,7.852348993288591,159.0,0.40635228232365883
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_006,30.0,499229.8,94790.4599715956,363378.0,717107.0,395044.0,369228.0,-25816.0,6.533333333333333,2.1406125810669763,0.0,0.0,0.0,301.0,301.0,-0.04188039867109637,0.7118488811182769,-1.38,0.83,-0.3346511627906976,0.6222482022123127,-1.388,0.854,-0.22559468438538205,0.35127409554976063,-1.38,0.262,75.63056478405315,119.63259692015559,-177.65,420.06,19.870930232558134,90.20820755027599,-184.24,175.73,-37.126146179401985,89.65115669884257,-178.14,176.03,1.043874925197738,0.3037739548191605,151.0,82.25827814569537,33.521428683984404,16.0,222.0,88.0,206.0,58.0,105.0,47.0,99.0,88.0,-11.0,11.0,9.74,116.0,0.34726385500174234
anti_clockwise,student1,ian_discrete,/Users/ianba/Desktop/COSMOS/final project/Cosmos-Gesture-Recognition-/data/processed/ian_discrete/sessions/student1_anti_clockwise_007,30.0,462528.26666666666,102284.9117035135,308864.0,788838.0,342403.0,414379.0,71976.0,6.033333333333333,1.9405039437103846,0.0,0.0,0.0,302.0,302.0,-0.2336655629139073,0.6106885084697444,-1.024,0.946,-0.32875827814569547,0.5873475041039738,-1.148,1.014,-0.40838741721854305,0.342221200260736,-1.274,0.214,78.11509933774833,88.25776519027015,-107.06,356.79,23.528476821192054,62.31784923101297,-152.81,124.55,-3.8475165562913873,79.33581871126984,-177.59,165.99,1.066392596509598,0.16523198314858167,151.0,64.55629139072848,28.051057202082873,13.0,116.0,63.0,103.0,44.0,85.5,41.5,113.0,93.0,-20.0,20.0,5.76,42.0,-0.21784942488672093
