gesture,collector,source_dataset,session_dir,mmwave_frame_count,mmwave_energy_mean,mmwave_energy_std,mmwave_energy_min,mmwave_energy_max,mmwave_energy_first,mmwave_energy_last,mmwave_energy_delta,mmwave_point_count_mean,mmwave_point_count_std,mmwave_velocity_abs_mean,mmwave_velocity_std,mmwave_velocity_abs_max,imu_line_count,imu_record_count,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_accel_mag_mean,imu_accel_mag_std,uwb_count,uwb_mean_cm,uwb_std_cm,uwb_min_cm,uwb_max_cm,uwb_median_cm,uwb_range_cm,uwb_q25_cm,uwb_q75_cm,uwb_iqr_cm,uwb_first_cm,uwb_last_cm,uwb_delta_cm,uwb_abs_delta_cm,uwb_mean_abs_step_cm,uwb_max_abs_step_cm,uwb_slope_cm_per_sample
anti_clockwise,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_anti_clockwise_005,30.0,447407.61666666664,104362.56213170852,301438.0,711934.0,478871.0,382560.0,-96311.0,5.5,2.29128784747792,0.0,0.0,0.0,303.0,303.0,0.25937788778877885,0.6570467250609531,-1.025,1.023,-0.34959075907590753,0.42488892454197213,-1.31,0.337,-0.5567326732673267,0.28297320160546485,-1.297,-0.047,54.53630363036304,65.32457639147988,-43.18,271.43,14.030462046204619,82.62107456032442,-184.48,207.46,-5.738184818481847,103.58319368602643,-223.98,266.73,1.0682818852546498,0.22478990316248057,151.0,63.32781456953642,14.69785090385846,28.0,82.0,70.0,54.0,52.0,75.0,23.0,41.0,72.0,31.0,31.0,2.953333333333333,20.0,0.26671488323457626
anti_clockwise,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_anti_clockwise_006,30.0,445334.0333333333,104905.6145089427,319250.0,695179.0,412795.0,319432.0,-93363.0,5.633333333333334,1.923249564900221,0.0,0.0,0.0,303.0,303.0,0.2599818481848184,0.639947388901307,-0.982,1.054,-0.27524587458745875,0.32794635484770746,-1.117,0.17,-0.5807854785478548,0.3682930882667159,-1.702,0.117,50.77719471947194,56.47903225277155,-24.17,228.8,0.18958745874587363,100.42148993699728,-272.74,154.36,-5.3918811881188144,89.8102960724412,-142.86,230.6,1.0314033978724648,0.2638009228504286,151.0,58.841059602649004,15.1053502631836,1.0,79.0,63.0,78.0,48.5,71.0,22.5,75.0,57.0,-18.0,18.0,3.6933333333333334,39.0,0.05188335076100837
anti_clockwise,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_anti_clockwise_007,30.0,403743.6666666667,76630.45890172452,267862.0,565905.0,281781.0,267862.0,-13919.0,4.583333333333333,2.4969425748747653,0.0,0.0,0.0,301.0,301.0,0.2652425249169435,0.5980133356973591,-0.913,0.957,-0.355858803986711,0.39030687410972803,-1.381,0.178,-0.5638471760797342,0.26793973990358394,-1.289,-0.189,47.29235880398671,69.05449224678262,-25.79,306.13,4.289999999999998,92.54142548375178,-167.12,202.49,-10.497441860465118,86.07142021508245,-140.42,209.08,1.0243357938366549,0.2177154443443974,151.0,54.75165562913907,16.176925353950445,17.0,81.0,61.0,64.0,41.0,69.0,28.0,66.0,62.0,-4.0,4.0,3.76,40.0,0.20816835134193062
anti_clockwise,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_anti_clockwise_008,30.0,442007.35,99243.61949693544,296843.0,783165.0,296843.0,391575.0,94732.0,6.1,2.3678400846904055,0.0,0.0,0.0,301.0,301.0,0.22877574750830568,0.5729397706660421,-0.821,1.166,-0.32751661129568105,0.3051853198603827,-0.982,0.191,-0.6351893687707642,0.33827103979705725,-1.41,0.131,50.457508305647835,44.57255145222107,-22.43,195.93,2.8242192691029904,85.4649342625972,-182.84,128.91,-3.628305647840533,86.52743757104389,-119.42,215.19,1.026801026597351,0.2111303292640386,151.0,59.5728476821192,17.236240633327732,17.0,90.0,66.0,73.0,49.5,72.0,22.5,70.0,75.0,5.0,5.0,5.113333333333333,45.0,0.13920704078075974
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_001,31.0,425480.37096774194,85234.67011480789,301906.0,654133.0,353552.0,352648.0,-904.0,5.919354838709677,2.851419494243877,0.0,0.0,0.0,301.0,301.0,0.7126794019933556,0.12460165514987179,0.495,0.933,-0.30867441860465117,0.14167956339864893,-0.719,-0.069,-0.5887142857142856,0.1922611012809394,-0.921,-0.267,-26.624833887043188,27.589743724369626,-87.13,27.83,16.77116279069767,23.467407913872602,-36.71,69.22,29.76152823920266,29.07994908627761,-11.87,93.08,1.0095814658003655,0.05553920290814587,151.0,67.75165562913908,15.535537129667734,42.0,90.0,70.0,48.0,51.0,83.0,32.0,45.0,85.0,40.0,40.0,2.6,12.0,0.3374956430812129
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_002,30.0,409279.0,102232.58312462487,275105.0,633090.0,313602.0,307818.0,-5784.0,5.9,2.103172207246314,0.0,0.0,0.0,301.0,301.0,0.7875199335548172,0.15140969788167521,0.404,1.056,-0.30028073089700996,0.13443836078773436,-0.827,-0.062,-0.4715016611295682,0.2483470354106138,-1.066,-0.102,-28.072674418604652,39.255538785514396,-130.5,46.14,20.628372093023255,31.292214107636863,-16.6,148.96,21.292790697674416,29.03513969421371,-45.23,95.71,1.0156076936922867,0.06233627769089801,150.0,57.54666666666667,16.55156135973855,29.0,82.0,62.5,53.0,40.25,72.0,31.75,38.0,80.0,42.0,42.0,2.8187919463087248,13.0,0.3612142761900526
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_003,30.0,424714.05,94020.7060269483,271672.0,601360.0,294130.0,292225.0,-1905.0,5.3,1.7729448195962934,0.0,0.0,0.0,302.0,302.0,0.8047947019867548,0.1294226260391569,0.574,1.042,-0.30039900662251656,0.1125217884669805,-0.557,-0.031,-0.463885761589404,0.23795308648613017,-0.903,0.001,-32.70418874172185,44.161033939202,-103.67,36.16,19.217185430463577,18.17764420107058,-14.16,55.39,24.869950331125832,30.269200579511487,-19.62,89.66,1.0180735348022372,0.05180148111163227,151.0,60.847682119205295,18.96760337852268,20.0,88.0,71.0,68.0,48.0,75.0,27.0,28.0,78.0,50.0,50.0,2.7333333333333334,14.0,0.3728755663994424
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_004,30.0,402168.3,109639.79837636514,274231.0,699830.0,346714.0,297207.0,-49507.0,4.833333333333333,1.9677962857527254,0.0,0.0,0.0,301.0,301.0,0.7441694352159468,0.17468087997807194,0.502,1.016,-0.32720431893687707,0.10828812270597189,-0.554,-0.069,-0.5030232558139535,0.2814584987211374,-0.968,0.007,-30.31908637873755,35.936272084538665,-93.42,54.51,22.46671096345515,19.177415638651297,-2.38,69.46,23.831029900332226,30.130058356187742,-23.65,86.95,1.0162648664256808,0.05047321716003101,150.0,58.806666666666665,20.723797774139882,14.0,98.0,66.0,84.0,38.5,75.75,37.25,17.0,71.0,54.0,54.0,3.9328859060402683,51.0,0.37688075025556683
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_005,30.0,450980.23333333334,101980.3594451602,305863.0,651616.0,358172.0,374684.0,16512.0,6.566666666666666,1.6265163865007803,0.0,0.0,0.0,301.0,301.0,0.7793887043189369,0.18254905608918418,0.381,1.071,-0.311124584717608,0.12191848998235817,-0.649,0.043,-0.4712923588039866,0.2817615581584859,-1.07,-0.048,-33.438903654485046,45.298447045987054,-127.9,30.82,16.568720930232555,24.747312081469946,-19.59,72.85,28.92029900332226,35.08544065218183,-13.64,116.43,1.0237774447196673,0.07628461522795879,151.0,67.77814569536424,21.54929509764294,22.0,92.0,77.0,70.0,53.0,84.0,31.0,24.0,89.0,65.0,65.0,2.1933333333333334,12.0,0.43167479958173555
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_006,30.0,423303.13333333336,110780.88535384713,297347.0,698703.0,409566.0,305917.0,-103649.0,6.6,2.3607908279501033,0.0,0.0,0.0,300.0,300.0,0.6998616666666666,0.1689217225933032,0.311,1.037,-0.377765,0.16546032437314592,-0.719,0.028,-0.5528816666666667,0.2514386873518517,-1.21,-0.051,-24.988566666666667,39.72346954352282,-124.27,20.54,19.472,28.76539068626278,-22.61,104.83,25.929266666666663,39.72178779287537,-23.5,131.66,1.0241791015762378,0.09154853208994718,150.0,60.596666666666664,17.786739713047098,23.0,83.0,69.0,60.0,47.5,74.0,26.5,28.0,73.0,45.0,45.0,2.4630872483221475,8.0,0.35045379794657533
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_007,30.0,403769.88333333336,60200.87236517471,292003.0,506630.0,378895.0,358295.0,-20600.0,6.0,2.0,0.0,0.0,0.0,302.0,302.0,0.687,0.15025151344371399,0.433,0.951,-0.3332301324503312,0.15470443145528504,-0.674,0.139,-0.5940827814569537,0.21904046415059902,-1.124,-0.293,-26.968261589403976,33.6994194151029,-89.72,38.3,21.179437086092715,20.162100421130166,-17.61,65.65,30.51966887417218,35.91973399061553,-22.1,121.19,1.0125011749703514,0.07262744949048748,151.0,57.02317880794702,18.69798008238184,23.0,99.0,62.0,76.0,41.0,72.0,31.0,31.0,65.0,34.0,34.0,3.3466666666666667,16.0,0.3625531544092016
right,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_right_008,30.0,481594.8333333333,129549.9969013465,295760.0,724191.0,340264.0,318105.0,-22159.0,6.716666666666667,2.6384444070112387,0.0,0.0,0.0,301.0,301.0,0.8134916943521594,0.1449100395100426,0.438,1.05,-0.307202657807309,0.13203403162778235,-0.68,-0.037,-0.42153820598006647,0.26723301521462833,-0.973,0.053,-31.15036544850499,44.14932694638118,-130.65,30.03,16.862624584717608,26.647931138745882,-19.32,83.25,25.810664451827243,36.01954227182968,-20.08,138.62,1.0195977767494087,0.06405023006803379,151.0,69.96026490066225,19.53317888267788,25.0,94.0,77.0,69.0,61.0,84.5,23.5,32.0,88.0,56.0,56.0,2.7866666666666666,19.0,0.3826350644823979
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_001,30.0,374326.7,80835.21808186908,285559.0,534791.0,288897.0,316770.0,27873.0,4.966666666666667,2.167692065051881,0.0,0.0,0.0,302.0,302.0,0.676612582781457,0.1243062559654066,0.244,0.887,-0.22306953642384109,0.22595709271334508,-0.657,0.352,-0.6743096026490066,0.16850465536981185,-1.177,-0.385,30.153973509933774,40.84013742962701,-67.05,129.61,-12.287268211920528,23.140146328195808,-92.53,15.96,-29.29549668874172,41.554070682861074,-144.63,14.34,1.0264723806655667,0.059287174961116226,151.0,59.02980132450331,21.445141779905885,35.0,97.0,46.0,62.0,41.0,79.0,38.0,96.0,37.0,-59.0,59.0,2.6066666666666665,11.0,-0.45158940397350994
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_002,30.0,397247.43333333335,115284.65054136893,264085.0,665630.0,419415.0,290032.0,-129383.0,4.933333333333334,2.2350739485653612,0.0,0.0,0.0,302.0,302.0,0.7310033112582781,0.12093941065111166,0.269,0.965,-0.36879139072847683,0.25978863898513344,-0.895,0.507,-0.5307317880794702,0.21505376868728457,-1.351,-0.074,31.848675496688745,44.91441399304244,-16.75,138.77,-15.271523178807945,36.67171555192075,-150.52,18.1,-18.405894039735102,44.8702926143794,-191.87,21.94,1.0359630062840997,0.084819884790323,151.0,48.06953642384106,16.3667386015153,30.0,79.0,38.0,49.0,36.0,65.5,29.5,73.0,39.0,-34.0,34.0,2.6533333333333333,12.0,-0.3154426629487628
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_003,30.0,384097.76666666666,93812.98502150731,270438.0,594004.0,324209.0,312550.0,-11659.0,4.533333333333333,2.432191512927293,0.0,0.0,0.0,300.0,300.0,0.8192583333333333,0.08022682903631567,0.578,0.993,-0.313135,0.1660720065463573,-0.688,0.04,-0.4483033333333333,0.2149014300919274,-1.025,0.119,33.39646666666667,52.4044690668861,-66.47,149.21,-12.496883333333331,29.52919078984481,-72.73,70.8,-18.085583333333332,29.899874223420888,-96.74,20.11,1.023154646480262,0.05972497916156744,151.0,57.75496688741722,14.938972248191293,37.0,92.0,52.0,55.0,46.0,70.0,24.0,75.0,46.0,-29.0,29.0,3.473333333333333,22.0,-0.2852666434297668
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_004,30.0,388583.13333333336,110561.94311869804,258672.0,605215.0,265394.0,259525.0,-5869.0,4.133333333333334,3.0521395046025592,0.0,0.0,0.0,300.0,300.0,0.797045,0.0563269515862522,0.558,0.898,-0.316535,0.15876572239728995,-0.662,0.059,-0.5034949999999999,0.13138899931754813,-0.949,-0.212,32.9851,37.630432032996914,-24.6,106.63,-10.8154,15.018843747328445,-48.34,9.4,-22.7658,26.84519699486918,-89.05,23.47,1.0161484615936618,0.04546434318050338,150.0,65.90666666666667,19.97963616529438,39.0,103.0,68.5,64.0,46.0,84.0,38.0,97.0,42.0,-55.0,55.0,3.0805369127516777,18.0,-0.4424587759455981
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_005,30.0,376984.23333333334,66810.76811646624,296787.0,574342.0,340266.0,296787.0,-43479.0,4.633333333333334,1.9745604292826515,0.0,0.0,0.0,301.0,301.0,0.7590282392026578,0.07053234949631992,0.543,0.871,-0.30158305647840533,0.16949698812079247,-0.636,0.153,-0.5662059800664452,0.13970977546180383,-1.078,-0.308,29.662906976744186,36.05803373913679,-14.86,123.08,-8.330664451827241,21.919675339757298,-72.73,28.63,-24.869136212624582,36.47492277278253,-140.78,17.03,1.0189562744556155,0.05115069050910981,150.0,66.83333333333333,21.87783858220649,36.0,102.0,60.25,66.0,46.0,89.75,43.75,87.0,46.0,-41.0,41.0,2.315436241610738,9.0,-0.4750220009778219
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_006,30.0,366850.0333333333,65540.09307412949,274736.0,503555.0,416074.0,274736.0,-141338.0,4.633333333333334,2.3732303348436754,0.0,0.0,0.0,300.0,300.0,0.7985133333333334,0.03534814689469433,0.704,0.891,-0.23394166666666663,0.10026802611094518,-0.481,-0.022,-0.5462766666666667,0.0855643624543666,-0.753,-0.34,27.119449999999997,22.079237761167544,-8.82,69.49,-11.343866666666667,12.706920465461156,-38.27,14.19,-20.700133333333337,17.522325967620727,-56.95,14.83,1.0037763648677294,0.04275373039346067,150.0,57.45666666666666,14.701040536001639,40.0,93.0,50.0,53.0,46.0,70.75,24.75,93.0,42.0,-51.0,51.0,2.422818791946309,7.0,-0.3168380816925198
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_007,31.0,363843.22580645164,68127.04810094894,260757.0,534869.0,483414.0,271200.0,-212214.0,4.870967741935484,2.511161349164976,0.0,0.0,0.0,303.0,303.0,0.7773168316831682,0.05224648310865043,0.614,0.908,-0.2847871287128713,0.20058238243814183,-0.684,0.132,-0.534476897689769,0.13776933373493683,-0.842,-0.256,31.068448844884493,28.322690172993017,-43.4,84.02,-12.205759075907592,16.268247046472396,-66.32,27.89,-24.573151815181518,29.710333903267042,-91.98,55.45,1.0146266271407978,0.05888041795878169,150.0,62.63333333333333,20.109487782671938,35.0,99.0,60.0,64.0,43.25,83.0,39.75,84.0,39.0,-45.0,45.0,2.7583892617449663,10.0,-0.44510067114093976
left,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_left_008,30.0,428344.9666666667,115853.71267608226,295997.0,773449.0,399313.0,304221.0,-95092.0,6.283333333333333,2.2718690298714157,0.0,0.0,0.0,301.0,301.0,0.8264551495016611,0.05990952881568882,0.622,0.951,-0.26459634551495015,0.1363123880265542,-0.567,0.041,-0.4818770764119602,0.14521786189965905,-0.859,-0.102,27.722093023255816,33.706998266889684,-13.82,126.13,-9.34408637873754,16.548326056179874,-60.73,17.61,-16.477906976744187,25.426166746482217,-99.19,14.34,1.0130515643155067,0.047221088446272326,151.0,57.83112582781457,17.436636470108805,36.0,89.0,49.0,53.0,43.0,78.0,35.0,86.0,43.0,-43.0,43.0,2.5,10.0,-0.3659254095503659
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_001,30.0,357453.65,32906.38411087581,295286.0,434741.0,373319.0,387844.0,14525.0,4.533333333333333,2.276449477195183,0.0,0.0,0.0,301.0,301.0,0.7198073089700998,0.18275463626039834,0.114,1.042,-0.16286378737541526,0.7095150545797861,-1.295,1.733,-0.29106644518272423,0.40310232442536315,-0.902,0.617,-7.315332225913621,100.16993556245956,-188.82,281.2,-1.515614617940198,113.35914194788371,-208.17,203.13,-5.79704318936877,183.14198122750287,-359.97,371.81,1.128782618054394,0.23349305274841614,151.0,58.2682119205298,3.890490472265713,49.0,68.0,59.0,19.0,55.0,61.0,6.0,57.0,59.0,2.0,2.0,2.2133333333333334,12.0,0.04089752527012869
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_002,30.0,393111.05,44432.14490702836,329127.0,501337.0,329127.0,386426.0,57299.0,6.3,1.676305461424021,0.0,0.0,0.0,302.0,302.0,0.6368841059602649,0.1903774826662016,0.123,1.132,-0.15455298013245036,0.83169473643298,-1.629,1.566,-0.14922847682119206,0.5045716274906278,-0.912,0.987,2.5161589403973523,158.70659663785904,-261.6,382.24,3.31619205298013,147.5906259196044,-247.63,281.2,4.240794701986756,233.65776416446198,-375.23,403.21,1.1515453525829085,0.32904813495428004,151.0,59.615894039735096,4.314102343326775,50.0,80.0,59.0,30.0,57.0,61.0,4.0,55.0,59.0,4.0,4.0,2.68,30.0,0.04137155803415838
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_003,30.0,378814.01666666666,31008.1011421433,312778.0,454451.0,380225.0,390645.0,10420.0,5.9,1.9891371663780921,0.0,0.0,0.0,302.0,302.0,0.6192864238410596,0.19414009308445337,-0.077,1.183,-0.27438079470198673,0.9386511655692619,-1.944,1.495,-0.02939403973509934,0.46300582902682735,-0.69,0.944,-5.19380794701987,187.80811342594367,-334.67,612.84,-0.4264900662251654,118.89414514015195,-214.33,334.88,6.786788079470192,279.2472335019481,-402.72,610.61,1.1976198466744434,0.39812308619165393,151.0,65.84105960264901,3.914956494169335,58.0,77.0,66.0,19.0,63.0,68.0,5.0,60.0,70.0,10.0,10.0,2.44,10.0,0.0335157429998833
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_004,30.0,435216.01666666666,49411.39662221718,379091.0,570006.0,435261.0,398462.0,-36799.0,5.933333333333334,2.6449112566503166,0.0,0.0,0.0,303.0,303.0,0.1843069306930693,0.4206918569057606,-1.592,0.983,-0.06685478547854784,1.244708996980245,-2.07,3.676,-0.28034323432343233,0.7293382875152955,-2.003,1.262,-12.997227722772278,103.91669115163953,-283.46,289.74,-13.515082508250822,211.07105551249373,-410.9,355.6,-11.598085808580858,324.98111048578426,-582.38,608.26,1.4359703033073177,0.5596755197071105,151.0,56.32781456953642,5.64595618049352,41.0,69.0,56.0,28.0,53.0,60.0,7.0,66.0,50.0,-16.0,16.0,3.3066666666666666,23.0,-0.07605960264900706
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_005,30.0,502752.0333333333,57620.69675240158,411778.0,615143.0,543154.0,485018.0,-58136.0,5.766666666666667,1.943936441576444,0.0,0.0,0.0,302.0,302.0,0.4944470198675496,0.2013211221232713,-0.212,1.264,-0.16089403973509933,0.9576306173929742,-1.477,2.551,0.005991721854304624,0.7062882931757878,-1.407,1.669,-7.986754966887414,134.3276984945668,-341.5,258.67,7.318476821192054,188.1290285146483,-374.19,324.5,18.042086092715234,271.5910166051431,-449.84,427.56,1.2391446872842422,0.43743666837930606,151.0,52.98675496688742,2.70736465950904,46.0,58.0,53.0,12.0,51.0,55.0,4.0,49.0,57.0,8.0,8.0,2.2933333333333334,7.0,0.022851167654234693
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_006,30.0,403087.4,49866.49952225405,330523.0,486532.0,367465.0,379009.0,11544.0,5.233333333333333,2.3048258550750034,0.0,0.0,0.0,302.0,302.0,0.7222036423841058,0.2046318285580033,0.175,1.319,-0.24754470198675496,0.8103790884774036,-2.338,1.857,-0.03377152317880795,0.46277446209274514,-1.126,0.903,-7.690662251655632,154.8361883841638,-402.2,295.97,6.118079470198675,117.62189023816521,-225.87,219.03,3.839834437086096,204.71784271398838,-356.91,365.95,1.1686721511938676,0.36187159935809327,151.0,50.36423841059602,3.531257460090969,40.0,58.0,50.0,18.0,48.0,53.0,5.0,56.0,52.0,-4.0,4.0,2.44,9.0,0.018970024398744983
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_007,30.0,408356.0,55156.524619788484,300872.0,514506.0,421759.0,346435.0,-75324.0,5.716666666666667,2.257149136016985,0.0,0.0,0.0,302.0,302.0,0.689705298013245,0.19235951071537777,0.279,1.367,-0.19114403973509936,0.833458473133476,-1.926,1.325,-0.05885430463576159,0.5060081225897441,-0.907,1.116,0.16402317880794767,179.7375125233155,-467.54,504.56,6.701456953642383,126.03930223207684,-238.47,269.54,18.93,232.10272149595275,-439.47,484.05,1.172647969621959,0.35817515055750415,151.0,55.06953642384106,2.9945232487606708,49.0,62.0,55.0,13.0,53.0,57.0,4.0,55.0,55.0,0.0,0.0,2.466666666666667,10.0,0.03284826304170998
bye_bye,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_bye_bye_008,30.0,375218.7833333333,38867.486569042805,308784.0,455704.0,346443.0,376213.0,29770.0,4.466666666666667,2.2910453703252776,0.0,0.0,0.0,301.0,301.0,0.6895531561461794,0.15286408691419917,0.263,1.196,-0.24355481727574751,0.6201571292303795,-1.342,1.306,-0.1543986710963455,0.5085367392310369,-1.129,0.906,-3.0020598006644517,78.815370056982,-214.33,188.54,-1.800199335548173,121.7837182870821,-253.03,207.43,5.206744186046513,177.60039790938654,-298.78,334.54,1.082378708761105,0.23166720479483924,151.0,51.033112582781456,3.345478976256457,44.0,59.0,51.0,15.0,49.0,54.0,5.0,47.0,49.0,2.0,2.0,2.28,9.0,-0.03696758452422481
t_arm,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_t_arm_001,30.0,308395.4,55859.21596692887,256495.0,453840.0,278346.0,280377.0,2031.0,2.5,2.1095023109728985,0.0,0.0,0.0,302.0,302.0,0.6542003311258278,0.2667731514557616,0.128,0.907,-0.135067880794702,0.1312364639307437,-0.397,0.06,-0.08664900662251665,0.7054526347317774,-0.73,1.365,8.351639072847682,15.345092675306153,-14.04,60.49,-38.95677152317881,69.04857374114405,-225.53,16.21,-2.5000827814569537,6.418137152867239,-21.09,9.03,1.0101104109907115,0.1395018181854629,149.0,79.69463087248322,33.89509409059254,39.0,157.0,58.0,118.0,57.0,111.0,54.0,145.0,58.0,-87.0,87.0,3.2364864864864864,38.0,-0.6431053872664617
t_arm,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_t_arm_002,30.0,326182.9,60234.023616972496,261668.0,500045.0,385033.0,283647.0,-101386.0,3.8666666666666667,1.359738536958076,0.0,0.0,0.0,300.0,300.0,0.6974016666666666,0.2783505694214083,0.201,0.974,-0.017698333333333358,0.2958277649194244,-0.594,1.049,0.17800500000000005,0.5911983007488547,-0.731,1.187,0.5897666666666667,59.017238043463955,-244.18,203.31,-28.925616666666667,52.806549665135186,-167.46,23.35,-12.6131,21.346320449279624,-65.71,14.13,1.0118483637734141,0.09507639680312273,149.0,80.50671140939598,29.288060625332974,50.0,129.0,59.0,79.0,55.0,116.0,61.0,123.0,55.0,-68.0,68.0,1.945945945945946,10.0,-0.6095682931253406
t_arm,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_t_arm_003,30.0,332571.3,57859.84089167547,269740.0,471302.0,282049.0,333511.0,51462.0,2.3,2.208317610006918,0.0,0.0,0.0,301.0,301.0,0.7247059800664453,0.27803369330300637,0.021,0.923,-0.02957641196013289,0.13995878893356628,-0.394,0.227,-0.1680431893687708,0.6243022748321457,-0.64,1.434,1.7430066445182724,20.24069463438318,-70.38,64.0,-39.142292358803985,72.78430686150604,-232.55,8.36,-1.723421926910299,11.210252067341742,-41.87,19.5,1.010432490889982,0.14136033427963376,151.0,72.71523178807946,23.714026083998956,53.0,128.0,61.0,75.0,59.0,77.5,18.5,125.0,56.0,-69.0,69.0,3.3666666666666667,29.0,-0.4133478563959578
t_arm,brandon,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_t_arm_004,30.0,308547.06666666665,68310.14626048526,242569.0,479241.0,272581.0,248325.0,-24256.0,2.65,2.370478151484773,0.0,0.0,0.0,302.0,302.0,0.7106506622516555,0.34079835184765495,-0.081,0.986,-0.03905629139072847,0.17425869099158023,-0.438,0.421,-0.05128145695364244,0.6319116038550162,-0.886,1.611,1.0169867549668874,31.418956095673213,-121.34,97.6,-37.64451986754967,73.92842974111954,-241.46,41.66,-1.057980132450331,9.634070176814715,-30.95,23.87,1.0143122776087308,0.1617777242706426,151.0,75.2748344370861,23.360985191962108,59.0,133.0,63.0,74.0,62.0,76.5,14.5,130.0,61.0,-69.0,69.0,2.02,15.0,-0.40231613802718735
